"Muestra" "Descripcion" "Anio" "TipoAccidente" "Cantidad"
"3740" "Comunal" "EL QUISCO" 2011 "Otros" 0
"3741" "Comunal" "EL TABO" 2010 "Otros" 0
"3742" "Comunal" "EL TABO" 2011 "Otros" 0
"3743" "Comunal" "SANTO DOMINGO" 2010 "Otros" 0
"3744" "Comunal" "SANTO DOMINGO" 2011 "Otros" 1
"3745" "Comunal" "SAN FELIPE" 2010 "Otros" 7
"3746" "Comunal" "SAN FELIPE" 2011 "Otros" 4
"3747" "Comunal" "CATEMU" 2010 "Otros" 0
"3748" "Comunal" "CATEMU" 2011 "Otros" 0
"3749" "Comunal" "LLAILLAY" 2010 "Otros" 0
"3750" "Comunal" "LLAILLAY" 2011 "Otros" 1
"3751" "Comunal" "PANQUEHUE" 2010 "Otros" 3
"3752" "Comunal" "PANQUEHUE" 2011 "Otros" 0
"3753" "Comunal" "PUTAENDO" 2010 "Otros" 1
"3754" "Comunal" "PUTAENDO" 2011 "Otros" 0
"3755" "Comunal" "SANTA MARIA" 2010 "Otros" 0
"3756" "Comunal" "SANTA MARIA" 2011 "Otros" 0
"3757" "Regional" "VI Región del Lib. Bdo. O´Higgins" 2010 "Otros" 36
"3758" "Regional" "VI Región del Lib. Bdo. O´Higgins" 2011 "Otros" 51
"3759" "Comunal" "RANCAGUA" 2010 "Otros" 14
"3760" "Comunal" "RANCAGUA" 2011 "Otros" 36
"3761" "Comunal" "CODEGUA" 2010 "Otros" 1
"3762" "Comunal" "CODEGUA" 2011 "Otros" 0
"3763" "Comunal" "COINCO" 2010 "Otros" 0
"3764" "Comunal" "COINCO" 2011 "Otros" 0
"3765" "Comunal" "COLTAUCO" 2010 "Otros" 1
"3766" "Comunal" "COLTAUCO" 2011 "Otros" 1
"3767" "Comunal" "DONIHUE" 2010 "Otros" 0
"3768" "Comunal" "DONIHUE" 2011 "Otros" 0
"3769" "Comunal" "GRANEROS" 2010 "Otros" 3
"3770" "Comunal" "GRANEROS" 2011 "Otros" 0
"3771" "Comunal" "LAS CABRAS" 2010 "Otros" 1
"3772" "Comunal" "LAS CABRAS" 2011 "Otros" 1
"3773" "Comunal" "MACHALI" 2010 "Otros" 0
"3774" "Comunal" "MACHALI" 2011 "Otros" 0
"3775" "Comunal" "MALLOA" 2010 "Otros" 2
"3776" "Comunal" "MALLOA" 2011 "Otros" 0
"3777" "Comunal" "MOSTAZAL" 2010 "Otros" 2
"3778" "Comunal" "MOSTAZAL" 2011 "Otros" 1
"3779" "Comunal" "OLIVAR" 2010 "Otros" 2
"3780" "Comunal" "OLIVAR" 2011 "Otros" 0
"3781" "Comunal" "PEUMO" 2010 "Otros" 1
"3782" "Comunal" "PEUMO" 2011 "Otros" 2
"3783" "Comunal" "PICHIDEGUA" 2010 "Otros" 0
"3784" "Comunal" "PICHIDEGUA" 2011 "Otros" 0
"3785" "Comunal" "QUINTA DE TILCOCO" 2010 "Otros" 0
"3786" "Comunal" "QUINTA DE TILCOCO" 2011 "Otros" 0
"3787" "Comunal" "RENGO" 2010 "Otros" 1
"3788" "Comunal" "RENGO" 2011 "Otros" 2
"3789" "Comunal" "REQUINOA" 2010 "Otros" 0
"3790" "Comunal" "REQUINOA" 2011 "Otros" 0
"3791" "Comunal" "SAN VICENTE" 2010 "Otros" 2
"3792" "Comunal" "SAN VICENTE" 2011 "Otros" 2
"3793" "Comunal" "PICHILEMU" 2010 "Otros" 2
"3794" "Comunal" "PICHILEMU" 2011 "Otros" 3
"3795" "Comunal" "LA ESTRELLA" 2010 "Otros" 0
"3796" "Comunal" "LA ESTRELLA" 2011 "Otros" 0
"3797" "Comunal" "LITUECHE" 2010 "Otros" 0
"3798" "Comunal" "LITUECHE" 2011 "Otros" 1
"3799" "Comunal" "MARCHIHUE" 2010 "Otros" 0
"3800" "Comunal" "MARCHIHUE" 2011 "Otros" 0
"3801" "Comunal" "NAVIDAD" 2010 "Otros" 0
"3802" "Comunal" "NAVIDAD" 2011 "Otros" 0
"3803" "Comunal" "PAREDONES" 2010 "Otros" 0
"3804" "Comunal" "PAREDONES" 2011 "Otros" 0
"3805" "Comunal" "SAN FERNANDO" 2010 "Otros" 1
"3806" "Comunal" "SAN FERNANDO" 2011 "Otros" 1
"3807" "Comunal" "CHEPICA" 2010 "Otros" 1
"3808" "Comunal" "CHEPICA" 2011 "Otros" 0
"3809" "Comunal" "CHIMBARONGO" 2010 "Otros" 0
"3810" "Comunal" "CHIMBARONGO" 2011 "Otros" 0
"3811" "Comunal" "LOLOL" 2010 "Otros" 0
"3812" "Comunal" "LOLOL" 2011 "Otros" 0
"3813" "Comunal" "NANCAGUA" 2010 "Otros" 0
"3814" "Comunal" "NANCAGUA" 2011 "Otros" 0
"3815" "Comunal" "PALMILLA" 2010 "Otros" 1
"3816" "Comunal" "PALMILLA" 2011 "Otros" 0
"3817" "Comunal" "PERALILLO" 2010 "Otros" 0
"3818" "Comunal" "PERALILLO" 2011 "Otros" 0
"3819" "Comunal" "PLACILLA" 2010 "Otros" 0
"3820" "Comunal" "PLACILLA" 2011 "Otros" 0
"3821" "Comunal" "PUMANQUE" 2010 "Otros" 0
"3822" "Comunal" "PUMANQUE" 2011 "Otros" 1
"3823" "Comunal" "SANTA CRUZ" 2010 "Otros" 1
"3824" "Comunal" "SANTA CRUZ" 2011 "Otros" 0
"3825" "Regional" "VII Región del Maule" 2010 "Otros" 50
"3826" "Regional" "VII Región del Maule" 2011 "Otros" 61
"3827" "Comunal" "TALCA" 2010 "Otros" 10
"3828" "Comunal" "TALCA" 2011 "Otros" 5
"3829" "Comunal" "CONSTITUCION" 2010 "Otros" 0
"3830" "Comunal" "CONSTITUCION" 2011 "Otros" 1
"3831" "Comunal" "CUREPTO" 2010 "Otros" 2
"3832" "Comunal" "CUREPTO" 2011 "Otros" 0
"3833" "Comunal" "EMPEDRADO" 2010 "Otros" 0
"3834" "Comunal" "EMPEDRADO" 2011 "Otros" 0
"3835" "Comunal" "MAULE" 2010 "Otros" 1
"3836" "Comunal" "MAULE" 2011 "Otros" 0
"3837" "Comunal" "PELARCO" 2010 "Otros" 0
"3838" "Comunal" "PELARCO" 2011 "Otros" 0
"3839" "Comunal" "PENCAHUE" 2010 "Otros" 0
"3840" "Comunal" "PENCAHUE" 2011 "Otros" 0
"3841" "Comunal" "RIO CLARO" 2010 "Otros" 0
"3842" "Comunal" "RIO CLARO" 2011 "Otros" 0
"3843" "Comunal" "SAN CLEMENTE" 2010 "Otros" 0
"3844" "Comunal" "SAN CLEMENTE" 2011 "Otros" 2
"3845" "Comunal" "SAN RAFAEL" 2010 "Otros" 0
"3846" "Comunal" "SAN RAFAEL" 2011 "Otros" 0
"3847" "Comunal" "CAUQUENES" 2010 "Otros" 3
"3848" "Comunal" "CAUQUENES" 2011 "Otros" 0
"3849" "Comunal" "CHANCO" 2010 "Otros" 0
"3850" "Comunal" "CHANCO" 2011 "Otros" 0
"3851" "Comunal" "PELLUHUE" 2010 "Otros" 0
"3852" "Comunal" "PELLUHUE" 2011 "Otros" 1
"3853" "Comunal" "CURICO" 2010 "Otros" 5
"3854" "Comunal" "CURICO" 2011 "Otros" 37
"3855" "Comunal" "HUALANE" 2010 "Otros" 1
"3856" "Comunal" "HUALANE" 2011 "Otros" 0
"3857" "Comunal" "LICANTEN" 2010 "Otros" 1
"3858" "Comunal" "LICANTEN" 2011 "Otros" 1
"3859" "Comunal" "MOLINA" 2010 "Otros" 1
"3860" "Comunal" "MOLINA" 2011 "Otros" 2
"3861" "Comunal" "RAUCO" 2010 "Otros" 2
"3862" "Comunal" "RAUCO" 2011 "Otros" 0
"3863" "Comunal" "ROMERAL" 2010 "Otros" 0
"3864" "Comunal" "ROMERAL" 2011 "Otros" 0
"3865" "Comunal" "SAGRADA FAMILIA" 2010 "Otros" 1
"3866" "Comunal" "SAGRADA FAMILIA" 2011 "Otros" 0
"3867" "Comunal" "TENO" 2010 "Otros" 3
"3868" "Comunal" "TENO" 2011 "Otros" 2
"3869" "Comunal" "VICHUQUEN" 2010 "Otros" 0
"3870" "Comunal" "VICHUQUEN" 2011 "Otros" 0
"3871" "Comunal" "LINARES" 2010 "Otros" 9
"3872" "Comunal" "LINARES" 2011 "Otros" 8
"3873" "Comunal" "COLBUN" 2010 "Otros" 3
"3874" "Comunal" "COLBUN" 2011 "Otros" 0
"3875" "Comunal" "LONGAVI" 2010 "Otros" 3
"3876" "Comunal" "LONGAVI" 2011 "Otros" 1
"3877" "Comunal" "PARRAL" 2010 "Otros" 0
"3878" "Comunal" "PARRAL" 2011 "Otros" 0
"3879" "Comunal" "RETIRO" 2010 "Otros" 0
"3880" "Comunal" "RETIRO" 2011 "Otros" 0
"3881" "Comunal" "SAN JAVIER" 2010 "Otros" 3
"3882" "Comunal" "SAN JAVIER" 2011 "Otros" 1
"3883" "Comunal" "VILLA ALEGRE" 2010 "Otros" 1
"3884" "Comunal" "VILLA ALEGRE" 2011 "Otros" 0
"3885" "Comunal" "YERBAS BUENAS" 2010 "Otros" 1
"3886" "Comunal" "YERBAS BUENAS" 2011 "Otros" 0
"3887" "Regional" "VIII Región del Bio-Bio" 2010 "Otros" 79
"3888" "Regional" "VII Región del Bio-Bio" 2011 "Otros" 64
"3889" "Comunal" "CONCEPCION" 2010 "Otros" 14
"3890" "Comunal" "CONCEPCION" 2011 "Otros" 10
"3891" "Comunal" "CORONEL" 2010 "Otros" 3
"3892" "Comunal" "CORONEL" 2011 "Otros" 3
"3893" "Comunal" "CHIGUAYANTE" 2010 "Otros" 0
"3894" "Comunal" "CHIGUAYANTE" 2011 "Otros" 0
"3895" "Comunal" "FLORIDA" 2010 "Otros" 1
"3896" "Comunal" "FLORIDA" 2011 "Otros" 0
"3897" "Comunal" "HUALQUI" 2010 "Otros" 0
"3898" "Comunal" "HUALQUI" 2011 "Otros" 0
"3899" "Comunal" "LOTA" 2010 "Otros" 4
"3900" "Comunal" "LOTA" 2011 "Otros" 0
"3901" "Comunal" "PENCO" 2010 "Otros" 6
"3902" "Comunal" "PENCO" 2011 "Otros" 5
"3903" "Comunal" "SAN PEDRO DE LA PAZ" 2010 "Otros" 20
"3904" "Comunal" "SAN PEDRO DE LA PAZ" 2011 "Otros" 0
"3905" "Comunal" "SANTA JUANA" 2010 "Otros" 0
"3906" "Comunal" "SANTA JUANA" 2011 "Otros" 0
"3907" "Comunal" "TALCAHUANO" 2010 "Otros" 1
"3908" "Comunal" "TALCAHUANO" 2011 "Otros" 2
"3909" "Comunal" "TOME" 2010 "Otros" 1
"3910" "Comunal" "TOME" 2011 "Otros" 3
"3911" "Comunal" "HUALPEN" 2010 "Otros" 2
"3912" "Comunal" "HUALPEN" 2011 "Otros" 4
"3913" "Comunal" "LEBU" 2010 "Otros" 0
"3914" "Comunal" "LEBU" 2011 "Otros" 1
"3915" "Comunal" "ARAUCO" 2010 "Otros" 1
"3916" "Comunal" "ARAUCO" 2011 "Otros" 4
"3917" "Comunal" "CANETE" 2010 "Otros" 0
"3918" "Comunal" "CANETE" 2011 "Otros" 0
"3919" "Comunal" "CONTULMO" 2010 "Otros" 0
"3920" "Comunal" "CONTULMO" 2011 "Otros" 0
"3921" "Comunal" "CURANILAHUE" 2010 "Otros" 1
"3922" "Comunal" "CURANILAHUE" 2011 "Otros" 0
"3923" "Comunal" "LOS ALAMOS" 2010 "Otros" 0
"3924" "Comunal" "LOS ALAMOS" 2011 "Otros" 0
"3925" "Comunal" "TIRUA" 2010 "Otros" 0
"3926" "Comunal" "TIRUA" 2011 "Otros" 0
"3927" "Comunal" "LOS ANGELES" 2010 "Otros" 9
"3928" "Comunal" "LOS ANGELES" 2011 "Otros" 11
"3929" "Comunal" "ANTUCO" 2010 "Otros" 0
"3930" "Comunal" "ANTUCO" 2011 "Otros" 0
"3931" "Comunal" "CABRERO" 2010 "Otros" 0
"3932" "Comunal" "CABRERO" 2011 "Otros" 1
"3933" "Comunal" "LAJA" 2010 "Otros" 0
"3934" "Comunal" "LAJA" 2011 "Otros" 0
"3935" "Comunal" "MULCHEN" 2010 "Otros" 0
"3936" "Comunal" "MULCHEN" 2011 "Otros" 0
"3937" "Comunal" "NACIMIENTO" 2010 "Otros" 1
"3938" "Comunal" "NACIMIENTO" 2011 "Otros" 0
"3939" "Comunal" "NEGRETE" 2010 "Otros" 1
"3940" "Comunal" "NEGRETE" 2011 "Otros" 0
"3941" "Comunal" "QUILACO" 2010 "Otros" 0
"3942" "Comunal" "QUILACO" 2011 "Otros" 0
"3943" "Comunal" "QUILLECO" 2010 "Otros" 0
"3944" "Comunal" "QUILLECO" 2011 "Otros" 0
"3945" "Comunal" "SAN ROSENDO" 2010 "Otros" 0
"3946" "Comunal" "SAN ROSENDO" 2011 "Otros" 0
"3947" "Comunal" "SANTA BARBARA" 2010 "Otros" 0
"3948" "Comunal" "SANTA BARBARA" 2011 "Otros" 2
"3949" "Comunal" "TUCAPEL" 2010 "Otros" 0
"3950" "Comunal" "TUCAPEL" 2011 "Otros" 0
"3951" "Comunal" "YUMBEL" 2010 "Otros" 0
"3952" "Comunal" "YUMBEL" 2011 "Otros" 0
"3953" "Comunal" "ALTO BIO BIO" 2010 "Otros" 0
"3954" "Comunal" "ALTO BIO BIO" 2011 "Otros" 0
"3955" "Comunal" "CHILLAN" 2010 "Otros" 6
"3956" "Comunal" "CHILLAN" 2011 "Otros" 11
"3957" "Comunal" "BULNES" 2010 "Otros" 1
"3958" "Comunal" "BULNES" 2011 "Otros" 0
"3959" "Comunal" "COBQUECURA" 2010 "Otros" 0
"3960" "Comunal" "COBQUECURA" 2011 "Otros" 0
"3961" "Comunal" "COELEMU" 2010 "Otros" 0
"3962" "Comunal" "COELEMU" 2011 "Otros" 0
"3963" "Comunal" "COIHUECO" 2010 "Otros" 0
"3964" "Comunal" "COIHUECO" 2011 "Otros" 0
"3965" "Comunal" "CHILLAN VIEJO" 2010 "Otros" 2
"3966" "Comunal" "CHILLAN VIEJO" 2011 "Otros" 0
"3967" "Comunal" "EL CARMEN" 2010 "Otros" 0
"3968" "Comunal" "EL CARMEN" 2011 "Otros" 1
"3969" "Comunal" "NINHUE" 2010 "Otros" 0
"3970" "Comunal" "NINHUE" 2011 "Otros" 0
"3971" "Comunal" "NIQUEN" 2010 "Otros" 0
"3972" "Comunal" "NIQUEN" 2011 "Otros" 0
"3973" "Comunal" "PEMUCO" 2010 "Otros" 1
"3974" "Comunal" "PEMUCO" 2011 "Otros" 0
"3975" "Comunal" "PINTO" 2010 "Otros" 0
"3976" "Comunal" "PINTO" 2011 "Otros" 1
"3977" "Comunal" "PORTEZUELO" 2010 "Otros" 0
"3978" "Comunal" "PORTEZUELO" 2011 "Otros" 0
"3979" "Comunal" "QUILLON" 2010 "Otros" 0
"3980" "Comunal" "QUILLON" 2011 "Otros" 0
"3981" "Comunal" "QUIRIHUE" 2010 "Otros" 0
"3982" "Comunal" "QUIRIHUE" 2011 "Otros" 0
"3983" "Comunal" "RANQUIL" 2010 "Otros" 0
"3984" "Comunal" "RANQUIL" 2011 "Otros" 0
"3985" "Comunal" "SAN CARLOS" 2010 "Otros" 0
"3986" "Comunal" "SAN CARLOS" 2011 "Otros" 4
"3987" "Comunal" "SAN FABIAN" 2010 "Otros" 0
"3988" "Comunal" "SAN FABIAN" 2011 "Otros" 0
"3989" "Comunal" "SAN IGNACIO" 2010 "Otros" 0
"3990" "Comunal" "SAN IGNACIO" 2011 "Otros" 0
"3991" "Comunal" "SAN NICOLAS" 2010 "Otros" 2
"3992" "Comunal" "SAN NICOLAS" 2011 "Otros" 0
"3993" "Comunal" "TREGUACO" 2010 "Otros" 0
"3994" "Comunal" "TREGUACO" 2011 "Otros" 0
"3995" "Comunal" "YUNGAY" 2010 "Otros" 2
"3996" "Comunal" "YUNGAY" 2011 "Otros" 1
"3997" "Regional" "IX Región de la Araucanía" 2010 "Otros" 31
"3998" "Regional" "IX Región de la Araucanía" 2011 "Otros" 36
"3999" "Comunal" "TEMUCO" 2010 "Otros" 6
"4000" "Comunal" "TEMUCO" 2011 "Otros" 0
"4001" "Comunal" "CARAHUE" 2010 "Otros" 2
"4002" "Comunal" "CARAHUE" 2011 "Otros" 0
"4003" "Comunal" "CUNCO" 2010 "Otros" 0
"4004" "Comunal" "CUNCO" 2011 "Otros" 0
"4005" "Comunal" "CURARREHUE" 2010 "Otros" 2
"4006" "Comunal" "CURARREHUE" 2011 "Otros" 0
"4007" "Comunal" "FREIRE" 2010 "Otros" 1
"4008" "Comunal" "FREIRE" 2011 "Otros" 0
"4009" "Comunal" "GALVARINO" 2010 "Otros" 1
"4010" "Comunal" "GALVARINO" 2011 "Otros" 0
"4011" "Comunal" "GORBEA" 2010 "Otros" 0
"4012" "Comunal" "GORBEA" 2011 "Otros" 0
"4013" "Comunal" "LAUTARO" 2010 "Otros" 3
"4014" "Comunal" "LAUTARO" 2011 "Otros" 8
"4015" "Comunal" "LONCOCHE" 2010 "Otros" 0
"4016" "Comunal" "LONCOCHE" 2011 "Otros" 2
"4017" "Comunal" "MELIPEUCO" 2010 "Otros" 0
"4018" "Comunal" "MELIPEUCO" 2011 "Otros" 0
"4019" "Comunal" "NUEVA IMPERIAL" 2010 "Otros" 1
"4020" "Comunal" "NUEVA IMPERIAL" 2011 "Otros" 1
"4021" "Comunal" "PADRE LAS CASAS" 2010 "Otros" 1
"4022" "Comunal" "PADRE LAS CASAS" 2011 "Otros" 0
"4023" "Comunal" "PERQUENCO" 2010 "Otros" 0
"4024" "Comunal" "PERQUENCO" 2011 "Otros" 0
"4025" "Comunal" "PITRUFQUEN" 2010 "Otros" 0
"4026" "Comunal" "PITRUFQUEN" 2011 "Otros" 0
"4027" "Comunal" "PUCON" 2010 "Otros" 3
"4028" "Comunal" "PUCON" 2011 "Otros" 8
"4029" "Comunal" "SAAVEDRA" 2010 "Otros" 0
"4030" "Comunal" "SAAVEDRA" 2011 "Otros" 0
"4031" "Comunal" "TEODORO SCHMIDT" 2010 "Otros" 0
"4032" "Comunal" "TEODORO SCHMIDT" 2011 "Otros" 0
"4033" "Comunal" "TOLTEN" 2010 "Otros" 0
"4034" "Comunal" "TOLTEN" 2011 "Otros" 0
"4035" "Comunal" "VILCUN" 2010 "Otros" 0
"4036" "Comunal" "VILCUN" 2011 "Otros" 0
"4037" "Comunal" "VILLARRICA" 2010 "Otros" 4
"4038" "Comunal" "VILLARRICA" 2011 "Otros" 1
"4039" "Comunal" "CHOL CHOL" 2010 "Otros" 0
"4040" "Comunal" "CHOL CHOL" 2011 "Otros" 0
"4041" "Comunal" "ANGOL" 2010 "Otros" 2
"4042" "Comunal" "ANGOL" 2011 "Otros" 6
"4043" "Comunal" "COLLIPULLI" 2010 "Otros" 0
"4044" "Comunal" "COLLIPULLI" 2011 "Otros" 2
"4045" "Comunal" "CURACAUTIN" 2010 "Otros" 2
"4046" "Comunal" "CURACAUTIN" 2011 "Otros" 0
"4047" "Comunal" "ERCILLA" 2010 "Otros" 0
"4048" "Comunal" "ERCILLA" 2011 "Otros" 1
"4049" "Comunal" "LONQUIMAY" 2010 "Otros" 0
"4050" "Comunal" "LONQUIMAY" 2011 "Otros" 1
"4051" "Comunal" "LOS SAUCES" 2010 "Otros" 0
"4052" "Comunal" "LOS SAUCES" 2011 "Otros" 1
"4053" "Comunal" "LUMACO" 2010 "Otros" 0
"4054" "Comunal" "LUMACO" 2011 "Otros" 0
"4055" "Comunal" "PUREN" 2010 "Otros" 0
"4056" "Comunal" "PUREN" 2011 "Otros" 0
"4057" "Comunal" "RENAICO" 2010 "Otros" 0
"4058" "Comunal" "RENAICO" 2011 "Otros" 2
"4059" "Comunal" "TRAIGUEN" 2010 "Otros" 1
"4060" "Comunal" "TRAIGUEN" 2011 "Otros" 0
"4061" "Comunal" "VICTORIA" 2010 "Otros" 2
"4062" "Comunal" "VICTORIA" 2011 "Otros" 3
"4063" "Regional" "XIV Región de Los Ríos" 2010 "Otros" 12
"4064" "Regional" "XIV Región de Los Ríos" 2011 "Otros" 2
"4065" "Comunal" "VALDIVIA" 2010 "Otros" 8
"4066" "Comunal" "VALDIVIA" 2011 "Otros" 0
"4067" "Comunal" "CORRAL" 2010 "Otros" 0
"4068" "Comunal" "CORRAL" 2011 "Otros" 0
"4069" "Comunal" "LANCO" 2010 "Otros" 0
"4070" "Comunal" "LANCO" 2011 "Otros" 0
"4071" "Comunal" "LOS LAGOS" 2010 "Otros" 1
"4072" "Comunal" "LOS LAGOS" 2011 "Otros" 0
"4073" "Comunal" "MAFIL" 2010 "Otros" 0
"4074" "Comunal" "MAFIL" 2011 "Otros" 0
"4075" "Comunal" "MARIQUINA" 2010 "Otros" 0
"4076" "Comunal" "MARIQUINA" 2011 "Otros" 0
"4077" "Comunal" "PAILLACO" 2010 "Otros" 2
"4078" "Comunal" "PAILLACO" 2011 "Otros" 2
"4079" "Comunal" "PANGUIPULLI" 2010 "Otros" 0
"4080" "Comunal" "PANGUIPULLI" 2011 "Otros" 0
"4081" "Comunal" "LA UNION" 2010 "Otros" 0
"4082" "Comunal" "LA UNION" 2011 "Otros" 0
"4083" "Comunal" "FUTRONO" 2010 "Otros" 0
"4084" "Comunal" "FUTRONO" 2011 "Otros" 0
"4085" "Comunal" "LAGO RANCO" 2010 "Otros" 0
"4086" "Comunal" "LAGO RANCO" 2011 "Otros" 0
"4087" "Comunal" "RIO BUENO" 2010 "Otros" 1
"4088" "Comunal" "RIO BUENO" 2011 "Otros" 0
"4089" "Regional" "X Región de Los Lagos" 2010 "Otros" 35
"4090" "Regional" "X Región de Los Lagos" 2011 "Otros" 48
"4091" "Comunal" "PUERTO MONTT" 2010 "Otros" 11
"4092" "Comunal" "PUERTO MONTT" 2011 "Otros" 10
"4093" "Comunal" "CALBUCO" 2010 "Otros" 0
"4094" "Comunal" "CALBUCO" 2011 "Otros" 1
"4095" "Comunal" "COCHAMO" 2010 "Otros" 0
"4096" "Comunal" "COCHAMO" 2011 "Otros" 0
"4097" "Comunal" "FRESIA" 2010 "Otros" 0
"4098" "Comunal" "FRESIA" 2011 "Otros" 0
"4099" "Comunal" "FRUTILLAR" 2010 "Otros" 0
"4100" "Comunal" "FRUTILLAR" 2011 "Otros" 1
"4101" "Comunal" "LOS MUERMOS" 2010 "Otros" 0
"4102" "Comunal" "LOS MUERMOS" 2011 "Otros" 2
"4103" "Comunal" "LLANQUIHUE" 2010 "Otros" 0
"4104" "Comunal" "LLANQUIHUE" 2011 "Otros" 0
"4105" "Comunal" "MAULLIN" 2010 "Otros" 0
"4106" "Comunal" "MAULLIN" 2011 "Otros" 0
"4107" "Comunal" "PUERTO VARAS" 2010 "Otros" 1
"4108" "Comunal" "PUERTO VARAS" 2011 "Otros" 0
"4109" "Comunal" "CASTRO" 2010 "Otros" 3
"4110" "Comunal" "CASTRO" 2011 "Otros" 21
"4111" "Comunal" "ANCUD" 2010 "Otros" 0
"4112" "Comunal" "ANCUD" 2011 "Otros" 0
"4113" "Comunal" "CHONCHI" 2010 "Otros" 0
"4114" "Comunal" "CHONCHI" 2011 "Otros" 0
"4115" "Comunal" "CURACO DE VELEZ" 2010 "Otros" 0
"4116" "Comunal" "CURACO DE VELEZ" 2011 "Otros" 0
"4117" "Comunal" "DALCAHUE" 2010 "Otros" 0
"4118" "Comunal" "DALCAHUE" 2011 "Otros" 1
"4119" "Comunal" "PUQUELDON" 2010 "Otros" 0
"4120" "Comunal" "PUQUELDON" 2011 "Otros" 0
"4121" "Comunal" "QUEILEN" 2010 "Otros" 0
"4122" "Comunal" "QUEILEN" 2011 "Otros" 0
"4123" "Comunal" "QUELLON" 2010 "Otros" 0
"4124" "Comunal" "QUELLON" 2011 "Otros" 0
"4125" "Comunal" "QUEMCHI" 2010 "Otros" 0
"4126" "Comunal" "QUEMCHI" 2011 "Otros" 0
"4127" "Comunal" "QUINCHAO" 2010 "Otros" 0
"4128" "Comunal" "QUINCHAO" 2011 "Otros" 0
"4129" "Comunal" "OSORNO" 2010 "Otros" 13
"4130" "Comunal" "OSORNO" 2011 "Otros" 9
"4131" "Comunal" "PUERTO OCTAY" 2010 "Otros" 0
"4132" "Comunal" "PUERTO OCTAY" 2011 "Otros" 0
"4133" "Comunal" "PURRANQUE" 2010 "Otros" 2
"4134" "Comunal" "PURRANQUE" 2011 "Otros" 0
"4135" "Comunal" "PUYEHUE" 2010 "Otros" 0
"4136" "Comunal" "PUYEHUE" 2011 "Otros" 1
"4137" "Comunal" "RIO NEGRO" 2010 "Otros" 2
"4138" "Comunal" "RIO NEGRO" 2011 "Otros" 1
"4139" "Comunal" "SAN JUAN DE LA COSTA" 2010 "Otros" 0
"4140" "Comunal" "SAN JUAN DE LA COSTA" 2011 "Otros" 0
"4141" "Comunal" "SAN PABLO" 2010 "Otros" 2
"4142" "Comunal" "SAN PABLO" 2011 "Otros" 1
"4143" "Comunal" "CHAITEN" 2010 "Otros" 0
"4144" "Comunal" "CHAITEN" 2011 "Otros" 0
"4145" "Comunal" "FUTALEUFU" 2010 "Otros" 0
"4146" "Comunal" "FUTALEUFU" 2011 "Otros" 0
"4147" "Comunal" "HUALAIHUE" 2010 "Otros" 1
"4148" "Comunal" "HUALAIHUE" 2011 "Otros" 0
"4149" "Comunal" "PALENA" 2010 "Otros" 0
"4150" "Comunal" "PALENA" 2011 "Otros" 0
"4151" "Regional" "XI Región de Aysén" 2010 "Otros" 4
"4152" "Regional" "XI Región de Aysén" 2011 "Otros" 1
"4153" "Comunal" "COIHAIQUE" 2010 "Otros" 0
"4154" "Comunal" "COIHAIQUE" 2011 "Otros" 1
"4155" "Comunal" "LAGO VERDE" 2010 "Otros" 0
"4156" "Comunal" "LAGO VERDE" 2011 "Otros" 0
"4157" "Comunal" "AISEN" 2010 "Otros" 3
"4158" "Comunal" "AISEN" 2011 "Otros" 0
"4159" "Comunal" "CISNES" 2010 "Otros" 1
"4160" "Comunal" "CISNES" 2011 "Otros" 0
"4161" "Comunal" "COCHRANE" 2010 "Otros" 0
"4162" "Comunal" "COCHRANE" 2011 "Otros" 0
"4163" "Comunal" "O'Higgins" 2010 "Otros" 0
"4164" "Comunal" "O'Higgins" 2011 "Otros" 0
"4165" "Comunal" "TORTEL" 2010 "Otros" 0
"4166" "Comunal" "TORTEL" 2011 "Otros" 0
"4167" "Comunal" "CHILE CHICO" 2010 "Otros" 0
"4168" "Comunal" "CHILE CHICO" 2011 "Otros" 0
"4169" "Comunal" "RIO IBANEZ" 2010 "Otros" 0
"4170" "Comunal" "RIO IBANEZ" 2011 "Otros" 0
"4171" "Regional" "XII Región de Magallanes" 2010 "Otros" 17
"4172" "Regional" "XII Región de Magallanes" 2011 "Otros" 40
"4173" "Comunal" "PUNTA ARENAS" 2010 "Otros" 14
"4174" "Comunal" "PUNTA ARENAS" 2011 "Otros" 32
"4175" "Comunal" "LAGUNA BLANCA" 2010 "Otros" 1
"4176" "Comunal" "LAGUNA BLANCA" 2011 "Otros" 1
"4177" "Comunal" "SAN GREGORIO" 2010 "Otros" 0
"4178" "Comunal" "SAN GREGORIO" 2011 "Otros" 2
"4179" "Comunal" "CABO DE HORNOS" 2010 "Otros" 0
"4180" "Comunal" "CABO DE HORNOS" 2011 "Otros" 0
"4181" "Comunal" "PORVENIR" 2010 "Otros" 0
"4182" "Comunal" "PORVENIR" 2011 "Otros" 1
"4183" "Comunal" "PRIMAVERA" 2010 "Otros" 0
"4184" "Comunal" "PRIMAVERA" 2011 "Otros" 0
"4185" "Comunal" "TIMAUKEL" 2010 "Otros" 0
"4186" "Comunal" "TIMAUKEL" 2011 "Otros" 0
"4187" "Comunal" "NATALES" 2010 "Otros" 2
"4188" "Comunal" "NATALES" 2011 "Otros" 4
"4189" "Comunal" "TORRES DEL PAINE" 2010 "Otros" 0
